record_id,company_id,company_name,period_end,period_type,scenario,metric_group,metric_code,metric_name,value_numeric,value_display,unit,currency,status,source_file_or_url,source_reference,source_url,is_actual,is_proxy,notes
RU8604005359_FNB_CURRENT_LEASE_PAYMENT_MONTHLY_2025,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2025-12-31,год,actual,Фактическая эксплуатация ФНБ,FNB_CURRENT_LEASE_PAYMENT_MONTHLY,Текущий платеж по ФНБ,4176.8033792,4176.8033792,тыс. руб. в месяц,RUB,подтверждено источником,АК_Ютэйр_финансовая_модель.xlsx,Источники!C7,,да,нет,
RU8604005359_FNB_CURRENT_LEASE_PAYMENT_ANNUAL_2025,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2025-12-31,год,actual,Фактическая эксплуатация ФНБ,FNB_CURRENT_LEASE_PAYMENT_ANNUAL,Текущий платеж по ФНБ - годовой эквивалент,50121.6405504,50121.6405504,тыс. руб. в год,RUB,подтверждено источником,АК_Ютэйр_финансовая_модель.xlsx,Источники!C7,,да,нет,расчет: ежемесячный платеж × 12
RU8604005359_PROJECT_HOURLY_RATE_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_HOURLY_RATE,Ставка летного часа,600000.0,600000,руб./л.ч.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C4,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_FLIGHT_HOURS_ANNUAL_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_FLIGHT_HOURS_ANNUAL,Годовой налет,600.0,600,л.ч. в год,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C5,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_REVENUE_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_REVENUE,Выручка проекта,360000.0,360000,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C6,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_OPEX_EX_MRO_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_OPEX_EX_MRO,OPEX без ТОиР,107944.2,107944.2,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C7,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_MRO_RESERVE_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_MRO_RESERVE,Резерв ТОиР,133785.6362752801,133785.6362752801,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C8,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_TOTAL_OPEX_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_TOTAL_OPEX,Совокупный OPEX,241729.8362752801,241729.8362752801,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C9,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBITDA_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBITDA,EBITDA проекта,118270.1637247199,118270.1637247199,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C10,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBITDA_MARGIN_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBITDA_MARGIN,Маржа EBITDA проекта,0.32852823256866637,0.32852823256866637,%,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C11,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_LEASE_PAYMENT_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_LEASE_PAYMENT,Годовой лизинговый платеж по новой сделке,91783.05808958119,91783.05808958119,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C12,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_INTEREST_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_INTEREST,Проценты по лизингу,72600.0,72600,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C13,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_PRINCIPAL_REPAYMENT_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_PRINCIPAL_REPAYMENT,Погашение основного долга,19183.058089581187,19183.058089581187,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C14,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_EBIT_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_EBIT,EBIT проекта,26487.10563513871,26487.10563513871,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C15,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_INCOME_TAX_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_INCOME_TAX,Налог на прибыль проекта,5297.421127027742,5297.421127027742,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C16,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_NET_PROFIT_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_NET_PROFIT,Чистая прибыль проекта,21189.684508110968,21189.684508110968,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C17,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_OCF_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_OCF,Операционный денежный поток проекта,112972.74259769215,112972.74259769215,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C18,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_FCF_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_FCF,Свободный денежный поток проекта,21189.684508110964,21189.684508110964,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C19,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_CUMULATIVE_FCF_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_CUMULATIVE_FCF,Накопленный свободный денежный поток проекта,21189.684508110964,21189.684508110964,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C20,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_DSCR_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_DSCR,DSCR новой сделки - EBITDA / лизинговый платеж,1.2885838213114127,1.2885838213114127,x,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!C21,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_LEASE_BALANCE_OPENING_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,График лизинга новой сделки Ми-8,PROJECT_LEASE_BALANCE_OPENING,Остаток лизингового обязательства на начало года,660000.0,660000,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Лизинг!B4,,нет,да,
RU8604005359_PROJECT_LEASE_BALANCE_CLOSING_2026,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,base,График лизинга новой сделки Ми-8,PROJECT_LEASE_BALANCE_CLOSING,Остаток лизингового обязательства на конец года,640816.9419104188,640816.9419104188,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Лизинг!F4,,нет,да,
RU8604005359_PROJECT_HOURLY_RATE_2027,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2027-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_HOURLY_RATE,Ставка летного часа,630000.0,630000,руб./л.ч.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!D4,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_FLIGHT_HOURS_ANNUAL_2027,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2027-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_FLIGHT_HOURS_ANNUAL,Годовой налет,600.0,600,л.ч. в год,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!D5,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
RU8604005359_PROJECT_REVENUE_2027,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2027-12-31,год,base,Финмодель новой сделки Ми-8,PROJECT_REVENUE,Выручка проекта,378000.0,378000,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Финмодель!D6,,нет,да,"базовый сценарий, новая сделка Ми-8МТВ-1. DSCR в модели: EBITDA / годовой лизинговый платеж."
